,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
73,0.09434741196491535,1357,0.17027440996763926,0.12794774235975787,7,0.4714345792181445,2.734375,0.0827480965124627,0.008571192884450842,0.7392158450704224,0.0001123239436620994,0.06402446755688994,-0.005054524392843721,0.005279172280167919,0.12822508937650998,7,7,Drum,head,low,Yes
74,0.08963991824437365,2145,0.17894121932536122,0.15651434175787426,-7,0.2037791037543829,2.9296875,0.05515094968900698,0.018309165977563737,0.5000916666666667,-0.00022409909909915595,0.010940297953368908,-0.0009302159460272823,0.00048201774782897046,0.156691251391884,-7,7,Cello,arm,low,Yes
75,0.10042163394103158,158,0.1714073477739013,0.16891629770270866,7,0.6765301282216434,4.1015625,0.10956877926037728,0.015626056785618934,0.5000916666666667,-0.00022409909909915595,0.010940297953368908,-0.0009302159460272823,0.00048201774782897046,0.16683291512499906,7,7,Cello,head,low,Yes
76,-0.029513729710823278,211,0.09150567965664735,0.07154146981295653,-17,0.27761359462882024,5.2734375,0.04621457887392699,0.005980101656169264,0.3802709183673469,0.000259693877551093,0.042431059109762616,-0.002120071366925366,0.002639459122027552,0.0718487801738835,-17,7,Sax,arm,low,Yes
77,0.5548139949853543,2,0.5914672205225792,0.5872785415008687,2,0.8861972766465733,2.734375,0.06715079026864622,0.011334598397013727,0.3802709183673469,0.000259693877551093,0.042431059109762616,-0.002120071366925366,0.002639459122027552,0.5916689803187377,2,7,Sax,head,low,Yes
78,-0.02653184915702095,2776,0.0563287567875971,0.03264342472069807,-15,0.1910463243111515,5.46875,0.061166083555470825,0.008740719180618986,0.43799024390243907,-0.0005178861788618557,0.019550615155992167,-0.0017166035085772933,0.0006808311508535819,0.032280991892744866,-15,7,Piano,arm,low,Yes
79,0.10584411187867701,4,0.12275249297429357,0.12504035069154146,4,0.3019184601541621,2.34375,0.0578294606963765,0.00999177786766292,0.43799024390243907,-0.0005178861788618557,0.019550615155992167,-0.0017166035085772933,0.0006808311508535819,0.12280299794403274,4,7,Piano,head,low,Yes
80,-0.19082965059194823,10,0.33437981101421393,0.3203071689942021,10,0.7875169358975368,3.90625,0.09377536157271232,0.01503200199037969,0.2545838400900901,-5.1407657657676375e-05,0.03165876239567206,-0.0014962696232634167,0.0013934543079480639,0.3348420181418325,10,7,Accordion,arm,low,Yes
81,0.26321482695646176,20,0.6769737754942768,0.6911990122246663,-5,0.854120648759152,3.90625,0.09715949632641264,0.014394719003789816,0.2545838400900901,-5.1407657657676375e-05,0.03165876239567206,-0.0014962696232634167,0.0013934543079480639,0.6899219280733809,-5,7,Accordion,head,low,Yes
82,-0.39905458981923114,50,0.699786995676468,0.7062238859543549,50,0.8975486791350079,0.5859375,0.053938657906562645,0.013297784069416129,1.4979591666666667,0.00020083333333329457,0.08123345205845486,-0.009884335999724218,0.010286002666390806,0.7018462654620885,50,7,Clarinet,arm,low,Yes
83,-0.37674578593621577,50,0.7522889037067122,0.7576087490345491,50,0.8762737539423417,0.78125,0.06690927068590379,0.020053580164463024,1.4979591666666667,0.00020083333333329457,0.08123345205845486,-0.009884335999724218,0.010286002666390806,0.7545026713517701,50,7,Clarinet,head,low,Yes
84,0.0657927871204741,64,0.09452571254921857,0.07245564712322941,-3,0.4927227911334442,1.5625,0.06665554304796033,0.07962833578164107,0.6593085443037975,-0.00018702531645569176,0.02010265849845102,-0.0017249988504634286,0.0013509482175520452,0.07546442294931238,-4,8,Drum,arm,high,Yes
85,0.051976750836662186,668,0.09674561383125349,0.08095741556724483,9,0.15760246870937086,6.640625,0.0897233453896687,0.015338678910564028,0.6593085443037975,-0.00018702531645569176,0.02010265849845102,-0.0017249988504634286,0.0013509482175520452,0.07769646052362038,9,8,Drum,head,high,Yes
86,-0.015017865898136619,14,0.053530302337482114,0.05552995857876441,-10,0.22609129808612072,3.515625,0.052134500128758865,0.008759559964688038,0.2534260698198198,-5.624999999998343e-05,0.018036388118576704,-0.00087940571479815,0.0007669057147981832,0.0554596470940767,-10,8,Cello,arm,high,Yes
87,0.010491866603085936,2062,0.0790256599889744,0.07345381014220562,-5,0.18987987276330295,7.8125,0.10040845106306134,0.022193075975304066,0.2534260698198198,-5.624999999998343e-05,0.018036388118576704,-0.00087940571479815,0.0007669057147981832,0.07418462139616432,-5,8,Cello,head,high,Yes
88,0.1294570912632655,27,0.38866973915677583,0.4018055388355801,27,0.48980261345267817,0.78125,0.04587926365919401,0.0068512956792546095,1.439607196969697,0.000729166666666461,0.09654645551041938,-0.010699308186271253,0.012157641519604176,0.38972327630145764,28,8,Sax,arm,high,Yes
89,0.12061771934507946,28,0.4982530854053502,0.5091305364828633,28,0.628774184673495,0.78125,0.06104452587087973,0.013186892328691049,1.439607196969697,0.000729166666666461,0.09654645551041938,-0.010699308186271253,0.012157641519604176,0.4996214160627027,28,8,Sax,head,high,Yes
90,0.07855166914990569,918,0.10159495640957322,0.08992158326075884,-3,0.1329001776162424,1.953125,0.07046125833813267,0.012326330177669079,0.659265506329114,-0.00017816455696209634,0.021152229239363548,-0.0017964365262099656,0.0014401074122857727,0.082671380170439,-3,8,Piano,arm,high,Yes
91,0.08508037829669104,59,0.11283450225269544,0.11333628187868941,-6,0.1802040464736668,1.3671875,0.08889323933503143,0.026079705794927736,0.659265506329114,-0.00017816455696209634,0.021152229239363548,-0.0017964365262099656,0.0014401074122857727,0.10880507010372265,-6,8,Piano,head,high,Yes
92,0.1328089520223786,245,0.24773442183238345,0.21037203210772665,-12,0.34771498863833505,1.171875,0.0724325687144662,0.010745351921100937,0.8588078389830509,0.0018718220338982293,0.06758130264860066,-0.004111046578352787,0.007854690646149246,0.20750674247655415,-12,8,Accordion,arm,high,Yes
93,0.5486047065782822,427,0.5627648271531068,0.5699079413619248,-2,0.8029427087807743,1.171875,0.07140062961997078,0.01584559845157852,0.8588078389830509,0.0018718220338982293,0.06758130264860066,-0.004111046578352787,0.007854690646149246,0.5585606789182314,-3,8,Accordion,head,high,Yes
