,cc,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
10,0.7276723484697591,0.9210173237513327,1.3671875,0.06840959211120694,0.017751916787634242,0.7492466102941177,0.0008413897058823163,0.025957012718995514,-0.0016302122748041224,0.003312991686568755,0.7236223190207152,1,1,Sax,leg,same,No
11,0.2987389793266586,0.6432236134615947,1.3671875,0.06321705774172384,0.006541296619482254,0.7492466102941177,0.0008413897058823163,0.025957012718995514,-0.0016302122748041224,0.003312991686568755,0.3458178746778912,6,1,Sax,head,same,No
12,0.07609744449552629,0.23213533131250536,2.734375,0.05788030360007648,0.008662982925858176,0.38208165825688073,-0.00012389678899082273,0.01215213879683726,-0.0009153921703569423,0.0006675985923752969,0.11195724964461935,-4,2,Cello,leg,high,No
13,-0.06688976170263161,0.32961011621449177,6.640625,0.08401631275152643,0.008146067093800311,0.38208165825688073,-0.00012389678899082273,0.01215213879683726,-0.0009153921703569423,0.0006675985923752969,0.08370801666256514,-18,2,Cello,head,high,No
14,0.008778895002121187,0.24341183876056333,1.5625,0.05296226399665486,0.0058586897225115,0.3261785089285714,-1.234226190474597e-05,0.013840581914290665,-0.0008507938471109777,0.0008261093233014857,0.01719695749225705,4,2,Drum,leg,high,No
15,0.03228216946207373,0.23791769642173777,2.9296875,0.08476507611075788,0.01230254770391413,0.3261785089285714,-1.234226190474597e-05,0.013840581914290665,-0.0008507938471109777,0.0008261093233014857,0.07159832899292756,6,2,Drum,head,high,No
16,0.12340519164901478,0.7275479018482994,1.5625,0.07966286876000334,0.010292805650944094,0.6610847542372881,0.0030434152542373376,0.020211478040495733,0.0012541242397619541,0.004832706268712721,0.40477276861340883,12,2,Piano,leg,high,No
17,-0.043616435075518996,0.27111542965408186,0.390625,0.045946298157410574,0.00440573429416472,0.6610847542372881,0.0030434152542373376,0.020211478040495733,0.0012541242397619541,0.004832706268712721,0.05134057579244651,-18,2,Piano,head,high,No
18,0.3304168859401493,0.5728862988149533,5.6640625,0.11084306053309233,0.07726531591583674,0.9332866378205128,0.00839820833333329,0.03464269768211348,0.00462606390192136,0.012170352764745221,0.5477435823240266,-12,2,Accordion,leg,high,No
19,0.2538996508466731,0.41814375893483247,1.953125,0.06933194189846233,0.007369060710246412,0.9332866378205128,0.00839820833333329,0.03464269768211348,0.00462606390192136,0.012170352764745221,0.2510417086394092,-3,2,Accordion,head,high,No
20,0.014785906032020112,0.5423699574356179,4.4921875,0.1014817736852621,0.013943490568851436,0.23595599723756908,-0.00026827348066299386,0.020476253726574363,-0.0013032252888413366,0.0007666783275153488,0.20065946229785123,6,2,Clarinet,leg,high,No
21,0.012127885961099335,0.2627783533962157,8.7890625,0.052108678187156074,0.005308787830286099,0.23595599723756908,-0.00026827348066299386,0.020476253726574363,-0.0013032252888413366,0.0007666783275153488,0.015121858350512584,2,2,Clarinet,head,high,No
22,-0.004746782311378683,0.8147836291309611,0.78125,0.060967249478502794,0.015125268228321394,1.547327111842105,-0.00010563815789454978,0.07115664055142798,-0.011206266137965895,0.010994989822176796,0.5849742447025382,-37,2,Sax,leg,high,No
23,0.004342953290189372,0.4243727861733754,0.5859375,0.06204127580178687,0.007109913818160662,1.547327111842105,-0.00010563815789454978,0.07115664055142798,-0.011206266137965895,0.010994989822176796,0.29113585115853097,-36,2,Sax,head,high,No
24,0.038740742686867544,0.21187774057902817,6.0546875,0.051518724376936054,0.011171124580677748,0.2501236882716049,1.4583333333340465e-05,0.005809104559059538,-0.00029577299043401825,0.00032493965710069916,0.05941967763596441,-3,3,Cello,leg,low,Yes
25,-0.011267293917387523,0.1941915898575953,2.734375,0.09333264359151495,0.013066414244997082,0.2501236882716049,1.4583333333340465e-05,0.005809104559059538,-0.00029577299043401825,0.00032493965710069916,0.012639949862844408,11,3,Cello,head,low,Yes
26,-0.059589428195745336,0.21726280057694622,7.2265625,0.05072261069136493,0.009693748991589295,0.37534961340206185,-0.0003444587628865906,0.007779928856828814,-0.0008816125861125499,0.00019269506033936864,0.10550251986858424,-17,3,Drum,leg,low,Yes
27,-0.23162799244079768,0.4275931597617698,2.734375,0.10633847694736714,0.0334047867147434,0.37534961340206185,-0.0003444587628865906,0.007779928856828814,-0.0008816125861125499,0.00019269506033936864,0.24804796271985927,-18,3,Drum,head,low,Yes
28,-0.29334616627578486,0.72965662182559,1.3671875,0.07946772905028822,0.010612419187302135,0.7514251574999998,-0.001227157499999776,0.01758155271868783,-0.002917914280559296,0.00046359928055974436,0.43549780771604724,27,3,Piano,leg,low,Yes
29,0.005864049316110975,0.29386484155626863,2.734375,0.04588170394473074,0.004384200298404034,0.7514251574999998,-0.001227157499999776,0.01758155271868783,-0.002917914280559296,0.00046359928055974436,0.05207918397834393,22,3,Piano,head,low,Yes
30,0.15377436237839714,0.9149366525080348,0.78125,0.05733418402432525,0.014019822467365028,1.501410625,0.0016993749999997475,0.046962728838940815,-0.00544143107830803,0.008840181078307524,0.6824268009913041,28,3,Accordion,leg,low,Yes
31,-0.04874398859939801,0.6098134332849663,1.3671875,0.06345627644987231,0.007189105747675282,1.501410625,0.0016993749999997475,0.046962728838940815,-0.00544143107830803,0.008840181078307524,0.3495537296807245,35,3,Accordion,head,low,Yes
32,-0.06968657659242619,0.9793585061796479,0.9765625,0.071160357328859,0.021903232830757426,0.9997507142857144,0.0008778571428571048,0.03173987641913637,-0.0027703553147687926,0.0045260696004830025,0.7672733999152795,-26,3,Clarinet,leg,low,Yes
33,0.1417264729490717,0.2912445416081887,7.421875,0.05148160486532692,0.0054247576631986025,0.9997507142857144,0.0008778571428571048,0.03173987641913637,-0.0027703553147687926,0.0045260696004830025,0.14412856138126992,-8,3,Clarinet,head,low,Yes
34,0.17725233482059732,0.5257848513428225,1.171875,0.062181893571726495,0.015049473729807146,0.778477551020408,-0.0008632653061223675,0.03192460505884591,-0.00396451265469597,0.0022379820424512347,0.30248921915670224,-11,4,Cello,leg,close,Yes
35,-0.15921864347862025,0.6506080519126518,2.5390625,0.1410686358708373,0.02147710551434931,0.778477551020408,-0.0008632653061223675,0.03192460505884591,-0.00396451265469597,0.0022379820424512347,0.25608332877100354,-32,4,Cello,head,close,Yes
36,-0.10342843591034914,0.2341355303517874,4.296875,0.05440465098904518,0.008732769090432664,0.704328125,-0.0011459821428571365,0.01457711154935859,-0.002470587101157494,0.000178622815443221,0.13880497367562594,30,4,Drum,leg,close,Yes
37,-0.14078046432429936,0.2849265557821514,7.03125,0.08182593732205722,0.015654676046537985,0.704328125,-0.0011459821428571365,0.01457711154935859,-0.002470587101157494,0.000178622815443221,0.14310553407665452,33,4,Drum,head,close,Yes
38,-0.13109002060911631,0.8767751876815371,1.171875,0.08237222607827716,0.015083081481217377,0.8015111413043478,-0.0007980978260868874,0.030153200195693758,-0.0038212736644915417,0.0022250780123177667,0.7585134371714763,-22,4,Piano,leg,close,Yes
39,0.004922597339008418,0.29781455619460884,5.859375,0.04791681786494965,0.004633004093300796,0.8015111413043478,-0.0007980978260868874,0.030153200195693758,-0.0038212736644915417,0.0022250780123177667,0.05081853109723085,-27,4,Piano,head,close,Yes
40,-0.5342639912826109,0.9279816618071578,1.3671875,0.06393292019478132,0.017969404517644564,0.7596036458333334,0.0069130208333333205,0.07464071814737333,-0.00041293174819848674,0.014238973414865127,0.756446756659208,-32,4,Accordion,leg,close,Yes
41,-0.37175402722078466,0.47324121026501353,1.3671875,0.07635154344479077,0.011778864748797878,0.7596036458333334,0.0069130208333333205,0.07464071814737333,-0.00041293174819848674,0.014238973414865127,0.4760566931039761,-31,4,Accordion,head,close,Yes
42,-0.6273573855785224,0.9454380525202741,1.3671875,0.07457189623339572,0.021035592531030517,0.741260294117647,-0.0019602941176470813,0.037270705523186363,-0.005509175130648842,0.00158858689535468,0.8040516805017384,-33,4,Clarinet,leg,close,Yes
43,0.013291065436285632,0.25585809079009675,5.078125,0.05138162111532664,0.00546685973099674,0.741260294117647,-0.0019602941176470813,0.037270705523186363,-0.005509175130648842,0.00158858689535468,0.06923336430380955,-13,4,Clarinet,head,close,Yes
44,-0.4763989918047375,0.725733448464171,2.734375,0.06938643183767691,0.015411962860014576,0.7303917452830188,-0.002403066037735768,0.03198871652705168,-0.005390977974398154,0.0005848458989266181,0.5754374547198701,-36,4,Sax,leg,close,Yes
45,-0.1494970629263715,0.29907673689106506,6.25,0.061536512218247796,0.009661911872169696,0.7303917452830188,-0.002403066037735768,0.03198871652705168,-0.005390977974398154,0.0005848458989266181,0.14973454528760108,-34,4,Sax,head,close,Yes
46,0.009323033076082912,0.22402506805386901,5.078125,0.056280651096328876,0.005720297400775203,0.9875839743589742,-0.0035916666666665088,0.020240912929337163,-0.005795641879385418,-0.0013876914539476,0.020159892584889847,-29,5,Cello,leg,low,No
47,-0.044802290831903416,0.6567841057742304,1.953125,0.09210240710733202,0.009262872684105491,0.9875839743589742,-0.0035916666666665088,0.020240912929337163,-0.005795641879385418,-0.0013876914539476,0.42239620710748793,-24,5,Cello,head,low,No
48,0.05082354933627393,0.17052322727758412,4.8828125,0.05387937981808789,0.005979013175883249,0.36172331932773105,-0.0008779411764705526,0.012594561637476564,-0.0016630294456892202,-9.28529072518851e-05,0.07208960815909572,5,5,Drum,leg,low,No
49,0.02007275665733454,0.8012767050983353,2.734375,0.09105476579255112,0.01188699830065981,0.36172331932773105,-0.0008779411764705526,0.012594561637476564,-0.0016630294456892202,-9.28529072518851e-05,0.27909373564600404,8,5,Drum,head,low,No
50,-0.41908546818058373,0.7423210864958396,4.1015625,0.16289246851648562,0.028706924117815863,0.24698397790055246,-0.0001734806629834031,0.01000670218918457,-0.0006792594378946556,0.0003322981119278494,0.4913412696121707,-11,5,Piano,leg,low,No
51,-0.15253615987391222,0.6731225181959068,4.1015625,0.0535577511658557,0.005861186722578778,0.24698397790055246,-0.0001734806629834031,0.01000670218918457,-0.0006792594378946556,0.0003322981119278494,0.20891398039199044,-10,5,Piano,head,low,No
52,0.09589275999251498,0.575699337747524,1.3671875,0.06268184100114581,0.030555528217594323,0.7761000000000001,0.003913999999999809,0.02520895087067301,0.0014897428654136176,0.006338257134586,0.3912238126584545,15,5,Accordion,leg,low,No
53,0.14888750980148574,0.32215083804639877,5.078125,0.08048958716017836,0.011822395703089864,0.7761000000000001,0.003913999999999809,0.02520895087067301,0.0014897428654136176,0.006338257134586,0.14162629668030657,-7,5,Accordion,head,low,No
54,0.018198306030410533,0.6911787309393189,2.1484375,0.06456905449771559,0.011883786617230878,0.49388258928571416,-0.0006956845238094303,0.025800903360716422,-0.00260995888097924,0.0012185898333603794,0.3031791105190327,11,5,Clarinet,leg,low,No
55,0.12476050152373162,0.19408945694270427,1.953125,0.051021739919804104,0.005410324847882004,0.49388258928571416,-0.0006956845238094303,0.025800903360716422,-0.00260995888097924,0.0012185898333603794,0.12588631139781448,0,5,Clarinet,head,low,No
56,0.46296153094593345,0.7553149953207743,0.5859375,0.05996857287894987,0.010837687248985942,1.4789050000000001,-0.005085000000000228,0.06021409801699277,-0.014240711513148745,0.004070711513148289,0.5070291870206397,9,5,Sax,leg,low,No
57,0.0588385348589334,0.29983827852585393,4.6875,0.06349900928047168,0.006241846481764643,1.4789050000000001,-0.005085000000000228,0.06021409801699277,-0.014240711513148745,0.004070711513148289,0.08087018980183083,11,5,Sax,head,low,No
58,-0.13848247843426367,0.8404766170398625,1.3671875,0.059904933111670146,0.007855655433274258,0.7505799019607844,5.343137254887767e-05,0.01658161829736367,-0.0015254544981183119,0.0016323172432160672,0.5580486530970448,21,6,Cello,leg,same,Yes
59,0.09939457243401988,0.8937215045705867,2.734375,0.13367314269330086,0.016482044060311334,0.7505799019607844,5.343137254887767e-05,0.01658161829736367,-0.0015254544981183119,0.0016323172432160672,0.22146372902295444,19,6,Cello,head,same,Yes
60,0.2069188830885163,0.9890640592378438,1.3671875,0.2625178230973471,0.13981454081875155,0.75069275,-0.0002627500000000982,0.016016494622731928,-0.0018030005863658386,0.0012775005863656422,0.8940618164526142,-16,6,Drum,leg,same,Yes
61,0.18252298467193712,0.5865379585268338,2.734375,0.08116223193122392,0.01076963578501427,0.75069275,-0.0002627500000000982,0.016016494622731928,-0.0018030005863658386,0.0012775005863656422,0.20137472886937888,6,6,Drum,head,same,Yes
62,0.01580541886206038,0.37331627824479097,1.3671875,0.07784780410318697,0.009062956774999771,0.7512857142857143,-0.0016408163265307215,0.02382937700954567,-0.003955670093172301,0.0006740374401108581,0.23688150816805642,17,6,Piano,leg,same,Yes
63,-0.31381120740455665,0.7601476321939811,1.3671875,0.04771916570322221,0.005697686330787889,0.7512857142857143,-0.0016408163265307215,0.02382937700954567,-0.003955670093172301,0.0006740374401108581,0.435565665579308,28,6,Piano,head,same,Yes
64,-0.05219107943055242,0.9258388455922998,1.3671875,0.06113743482616804,0.014423080059378994,0.7514651960784314,-0.0007004901960784598,0.02708017018170942,-0.003279038158550967,0.0018780577663940474,0.724709225792059,18,6,Accordion,leg,same,Yes
65,-0.28686973493172235,0.8182832381042543,1.3671875,0.06924039255481249,0.00895666995790893,0.7514651960784314,-0.0007004901960784598,0.02708017018170942,-0.003279038158550967,0.0018780577663940474,0.602101165772524,25,6,Accordion,head,same,Yes
66,-0.11972426218118788,0.9600586932861683,1.3671875,0.0794817923195571,0.025533092292744565,0.7516447500000001,-0.0005947500000000616,0.03277537032590128,-0.003746643379415001,0.0025571433794148776,0.7905996258681639,19,6,Clarinet,leg,same,Yes
67,-0.01972144738152611,0.3158455387117967,4.1015625,0.050465661776995956,0.005432256252629788,0.7516447500000001,-0.0005947500000000616,0.03277537032590128,-0.003746643379415001,0.0025571433794148776,0.1010694878950167,-28,6,Clarinet,head,same,Yes
68,-0.09914119496011253,0.9520310558813141,1.3671875,0.07657567332874009,0.025108123609914972,0.7512287500000001,-0.0007787500000000413,0.04028224546869238,-0.004652553454797392,0.0030950534547973087,0.7503074384232895,19,6,Sax,leg,same,Yes
69,-0.2504606460444301,0.8133709938861099,1.3671875,0.06724954399950424,0.008578846138514687,0.7512287500000001,-0.0007787500000000413,0.04028224546869238,-0.004652553454797392,0.0030950534547973087,0.5356972864669107,24,6,Sax,head,same,Yes
70,-0.11465117923972085,0.3601319787561549,3.125,0.05737149410232406,0.006221857873817333,0.32947790527343745,0.0003529853515625257,0.008374276627560674,-0.0001503428106622882,0.0008563135137873396,0.13634306186365988,14,7,Cello,leg,high,Yes
71,-0.03680631380817201,0.19956929183585184,6.0546875,0.09762840239429872,0.009426147991908026,0.32947790527343745,0.0003529853515625257,0.008374276627560674,-0.0001503428106622882,0.0008563135137873396,0.03794920472339939,-10,7,Cello,head,high,Yes
72,0.11526970846460721,0.89147120955756,2.34375,0.2415726354475077,0.13879987250573397,0.8559694796511629,0.0005169622093022093,0.02300424807210399,-0.0018685559516470472,0.002902480370251466,0.765290641141912,-19,7,Drum,leg,high,Yes
73,-0.0067615630442824206,0.9139274980669244,1.171875,0.09114025031187493,0.019828887255224237,0.8559694796511629,0.0005169622093022093,0.02300424807210399,-0.0018685559516470472,0.002902480370251466,0.6205668657770451,-21,7,Drum,head,high,Yes
74,-0.0277397343340156,0.2363430846848414,3.3203125,0.07979775810617629,0.009646575493124613,0.6122147896825398,0.0013754960317458923,0.0354352104616023,-0.00166030744848797,0.004411299511979754,0.06178307306188261,-30,7,Piano,leg,high,Yes
75,0.041813593237629496,0.17584612767145624,3.3203125,0.0457629153974885,0.004457830230923208,0.6122147896825398,0.0013754960317458923,0.0354352104616023,-0.00166030744848797,0.004411299511979754,0.06214314287230769,17,7,Piano,head,high,Yes
76,0.6616645577988507,0.9155774003006176,2.5390625,0.2330113609050702,0.02929121321964263,0.3890673460648148,2.293171296297231e-05,0.014377627197498438,-0.0009178400060858593,0.0009637034320118039,0.7569312445272532,3,7,Accordion,leg,high,Yes
77,0.37645223142863415,0.612504672921479,2.5390625,0.08317208907888751,0.009845043603102838,0.3890673460648148,2.293171296297231e-05,0.014377627197498438,-0.0009178400060858593,0.0009637034320118039,0.4366953006618764,3,7,Accordion,head,high,Yes
78,0.0100917215518221,0.29395466148667887,0.9765625,0.06539066895243231,0.013354428907084976,0.25795071084337345,0.00018608433734944825,0.03834949044956385,-0.001837934110414482,0.0022101027851133786,0.09533573791659922,-7,7,Clarinet,leg,high,Yes
79,-0.030539795245593134,0.1920318891132718,3.125,0.05170773877804818,0.005694444450131237,0.25795071084337345,0.00018608433734944825,0.03834949044956385,-0.001837934110414482,0.0022101027851133786,0.03629097820471299,10,7,Clarinet,head,high,Yes
80,0.3629752255575422,0.6338814123956384,0.78125,0.05946712046129525,0.009047538193620329,1.4251838423913044,0.011178461956521845,0.08975700058367038,-0.00154816534475085,0.02390508925779454,0.46504519158544283,-12,7,Sax,leg,high,Yes
81,0.07636632698398504,0.11392399130170917,2.1484375,0.06184619040802198,0.007093653555866936,1.4251838423913044,0.011178461956521845,0.08975700058367038,-0.00154816534475085,0.02390508925779454,0.10382978950171201,-11,7,Sax,head,high,Yes
82,-0.1651561530032646,0.49565707499879713,1.3671875,0.055963704548689104,0.005916194372049084,0.7065854545454543,-0.003701818181817982,0.0258709789225924,-0.0060739588004885495,-0.0013296775631474141,0.2448949451477765,-35,8,Cello,leg,close,No
83,0.2951039434304236,0.5528873031894161,2.9296875,0.11900330241378052,0.023011560212903,0.7065854545454543,-0.003701818181817982,0.0258709789225924,-0.0060739588004885495,-0.0013296775631474141,0.32062101990511715,-3,8,Cello,head,close,No
84,-0.3970239075036539,0.8887967581407783,1.171875,0.22800157926124093,0.13266893228722618,0.8435138888888889,0.006370555555555502,0.02758062891520115,0.0035747509182702674,0.009166360192840737,0.7759706488686384,28,8,Drum,leg,close,No
85,-0.35416979245413643,0.8400408432583031,1.171875,0.10340124806271761,0.028253864867201297,0.8435138888888889,0.006370555555555502,0.02758062891520115,0.0035747509182702674,0.009166360192840737,0.6659431843439549,28,8,Drum,head,close,No
86,-0.17290152469893336,0.3011530091634522,1.3671875,0.0953066349603733,0.009382514975468303,0.7232020454545454,-0.003987499999999923,0.05749432673413598,-0.009259222736013605,0.0012842227360137575,0.14663803543050158,-36,8,Piano,leg,close,No
87,-0.034053426855757886,0.220760760577994,4.1015625,0.04679751152669444,0.004816138164307661,0.7232020454545454,-0.003987499999999923,0.05749432673413598,-0.009259222736013605,0.0012842227360137575,0.018293377895336464,-32,8,Piano,head,close,No
88,-0.17996725771437388,0.6368782309383225,1.171875,0.057344856396637583,0.012043929419342604,0.7817729591836734,-0.005370918367346863,0.043964264197724034,-0.009641732603697198,-0.0011001041309965272,0.5773566798461226,-24,8,Accordion,leg,close,No
89,-0.040970935419726365,0.2219752404794953,3.515625,0.0633931716348121,0.006222804283173951,0.7817729591836734,-0.005370918367346863,0.043964264197724034,-0.009641732603697198,-0.0011001041309965272,0.1505833634669804,-24,8,Accordion,head,close,No
90,-0.5373905815056734,0.7415571189142482,1.5625,0.07768585240761565,0.020489528209385866,0.7052984375,-0.004800223214285637,0.03540305420173846,-0.008017257053658466,-0.0015831893749128083,0.6407493108892294,-35,8,Clarinet,leg,close,No
91,-0.055970411441457944,0.20583716784171768,4.296875,0.05106818739504022,0.004985879198817521,0.7052984375,-0.004800223214285637,0.03540305420173846,-0.008017257053658466,-0.0015831893749128083,0.05090759899646812,32,8,Clarinet,head,close,No
92,-0.41615594484306484,0.8027610200305255,1.3671875,0.07335615266133608,0.014951418939183746,0.7399533653846153,-0.0037668269230768893,0.04282072659915173,-0.00780478004907647,0.0002711262029226917,0.571772933595776,-32,8,Sax,leg,close,No
93,-0.17627676131709838,0.4415206310064368,1.3671875,0.06387838162220782,0.0065040488008747495,0.7399533653846153,-0.0037668269230768893,0.04282072659915173,-0.00780478004907647,0.0002711262029226917,0.28158272785106475,-32,8,Sax,head,close,No
94,0.12049945137117557,0.8429471868269104,2.734375,0.06334664481855498,0.008254573769821848,0.750118137254902,0.00021519607843144137,0.015464693078950455,-0.0012573372388046471,0.00168772939566753,0.5554322546650684,-18,9,Cello,leg,same,Yes
95,-0.31813330226452646,0.8919755676918868,2.734375,0.11688986664416823,0.011898085135466658,0.750118137254902,0.00021519607843144137,0.015464693078950455,-0.0012573372388046471,0.00168772939566753,0.35470824697387626,-29,9,Cello,head,same,Yes
96,-0.004627516002059358,0.5144784800359465,2.734375,0.16089427798402772,0.11722178535887653,0.7501692500000001,-0.00047725000000014894,0.013782537357104968,-0.0018026686852947033,0.0008481686852944053,0.11587633378721082,11,9,Drum,leg,same,Yes
97,0.10598178496281291,0.5649584304978971,2.734375,0.08383397160643802,0.010847412341953959,0.7501692500000001,-0.00047725000000014894,0.013782537357104968,-0.0018026686852947033,0.0008481686852944053,0.10654815587313754,3,9,Drum,head,same,Yes
98,-0.16043505317608506,0.3825010966668131,1.3671875,0.0995077596701982,0.011782430883765044,0.7500817500000001,-0.0003957500000001168,0.01870020331440256,-0.0021940835179527604,0.0014025835179525266,0.18482959558479964,31,9,Piano,leg,same,Yes
99,-0.05643225391163463,0.5086539999352776,2.734375,0.04841442449418288,0.004549965871571677,0.7500817500000001,-0.0003957500000001168,0.01870020331440256,-0.0021940835179527604,0.0014025835179525266,0.2114607255362351,-21,9,Piano,head,same,Yes
100,-0.3565014228154067,0.9151918956413778,1.3671875,0.16097374521738622,0.04964051299518291,0.7505120098039215,-0.0006943627450980014,0.019166818814902058,-0.0025194089420242883,0.0011306834518282857,0.8481764337982111,-25,9,Accordion,leg,same,Yes
101,0.33508898488960315,0.5501748222496903,2.734375,0.07307018205285042,0.008042046204513374,0.7505120098039215,-0.0006943627450980014,0.019166818814902058,-0.0025194089420242883,0.0011306834518282857,0.36184412499886415,-6,9,Accordion,head,same,Yes
102,-0.11226903314357782,0.8934933545634798,1.3671875,0.06753745095340336,0.012204039341732493,0.7499047499999999,-0.0006467499999998561,0.03150160687964909,-0.0036761499786305395,0.002382649978630827,0.673824927812006,-21,9,Clarinet,leg,same,Yes
103,0.053300797753142934,0.2769849250865221,6.0546875,0.051180539349752835,0.0048622400812800256,0.7499047499999999,-0.0006467499999998561,0.03150160687964909,-0.0036761499786305395,0.002382649978630827,0.05323108080293409,2,9,Clarinet,head,same,Yes
